# OH line wavelengths in micron, extracted from Rousselot et al., 2000, A & A, 354, 1134
# plus a few atomic lines from Osterbrock et al. (1996)
# wavelengths in vacuum
#
   2.1325974        1
  #2.1528663        1
  #2.1537522        1
   2.1580643        1
   2.1637229        1
   2.1711170        1
   2.1802313        1
   2.1873519        1
   2.1955638        1
   2.2052366        1
   2.2125518        1
   2.2247809        1
   2.2312725        1
   2.2460264        1
  2.25179267        1 #mdrp
   2.2690402        1
  2.27421907        1 #mdrp
      2.2939        1 #byeye
  #2.3207370        1
  #2.3247104        1
  #2.3489985        1
  #2.3528533        1
   2.3800993        0
  #2.3836594        1
  #2.391455         1 #mdrp
  #2.404162         1 #mdrp
   2.3859770        1 #empirical
   2.3881495        1 #empirical
   2.3915043        1 #empirical
   2.3967402        0 #empirical
   2.4003725        0 #empirical
   2.4061012        1 #empirical
   2.4069779        1 #empirical
   2.4076996        1 #empirical
   2.4098797        1 #empirical
   2.4117630        1 #empirical
   2.4220569        1 #empirical
   2.4263780        1 #empirical
   2.4472759        1 #empirical
  #2.4480660        1 #empirical
   2.4502144        1 #empirical
   2.4513352        0 #empirical
  #2.4537985        1 #empirical
   2.4546795        1 #empirical
   2.4627638        0 #empirical
   2.4644165        1 #empirical
   2.4678078        1 #empirical
   2.4774439        1 #empirical
   2.4785986        1 #empirical
   2.4815240        0 #empirical
